"auto_id","Weight"
8372,83
8372,29
8372,50
8372,26
8372,121
8372,60
8372,111
8372,41
8372,41
8372,65
8372,51
8372,43
8372,77
8372,27
8372,21
8372,42
8372,8
8372,43
8372,40
8372,42
8372,41
8372,28
8372,20
8372,45
8372,14
8372,44
8372,18
8372,14
8372,12
8372,20
8372,36
8372,19
8372,9
8372,18
8372,13
8372,15
8372,15
8372,15
8372,16
8372,10
8372,17
8372,10
8372,12
8372,12
8372,11
8372,11
8372,15
8372,14
8372,9
8372,11
8372,8
8372,24
8372,16
8372,7
8372,7
8372,15
8372,6
8372,7
8372,9
8372,6
8372,6
8372,6
8372,5
8372,7
8372,6
8372,8
8372,7
8379,476
8379,372
8379,2194
8379,60
8379,209
8379,148
8379,212
8379,434
8379,90
8379,185
8379,94
8379,135
8379,86
8379,73
8379,100
8379,79
8379,223
8379,75
8379,81
8379,112
8379,48
8379,73
8379,45
8379,61
8379,98
8379,36
8379,93
8379,74
8379,64
8379,42
8379,75
8379,47
8379,27
8379,49
8379,38
8379,48
8379,29
8379,16
8379,29
8379,47
8379,34
8379,41
8379,14
8379,31
8379,18
8379,10
8379,28
8379,12
8379,17
8379,14
8379,25
8379,20
8379,30
8379,39
8379,24
8379,10
8379,26
8379,12
8379,11
8379,25
8379,18
8379,17
8379,22
8379,9
8379,27
8379,19
8379,15
8379,14
8379,11
8379,10
8379,7
8379,8
8379,21
8379,5
8379,12
8379,14
8379,10
8379,7
8379,10
8379,9
8379,17
8379,18
8379,5
8379,8
8379,9
8379,9
8379,9
8379,7
8379,8
8379,6
8379,6
8379,12
8379,5
8379,6
8379,5
8379,6
8379,7
8379,5
8379,5
8379,6
8379,6
8379,5
8379,5
8379,6
8379,7
8379,6
8379,7
8379,6
8379,5
8379,5
8379,5
8379,7
8379,10
8367,609
8367,257
8367,146
8367,213
8367,203
8367,181
8367,174
8367,61
8367,144
8367,83
8367,74
8367,185
8367,82
8367,47
8367,76
8367,59
8367,73
8367,49
8367,144
8367,79
8367,44
8367,32
8367,53
8367,72
8367,28
8367,34
8367,58
8367,36
8367,75
8367,39
8367,76
8367,37
8367,34
8367,15
8367,103
8367,176
8367,18
8367,10
8367,49
8367,35
8367,23
8367,26
8367,103
8367,61
8367,34
8367,95
8367,174
8367,81
8367,79
8367,65
8367,36
8367,31
8367,90
8367,43
8367,68
8367,43
8367,104
8367,21
8367,28
8367,15
8367,23
8367,16
8367,29
8367,36
8367,23
8367,27
8367,19
8367,12
8367,15
8367,25
8367,10
8367,10
8367,23
8367,19
8367,18
8367,18
8367,13
8367,22
8367,20
8367,47
8367,25
8367,11
8367,10
8367,8
8367,11
8367,10
8367,13
8367,9
8367,6
8367,18
8367,14
8367,13
8367,9
8367,12
8367,8
8367,5
8367,6
8367,6
8367,8
8367,7
8367,9
8367,6
8367,5
8367,6
8367,7
8367,8
8367,10
8367,9
8367,7
8367,9
8367,5
8367,6
8367,6
8367,6
8367,13
8367,6
8367,6
8367,18
8390,364
8390,797
8390,308
8390,373
8390,89
8390,91
8390,203
8390,70
8390,55
8390,109
8390,121
8390,89
8390,100
8390,38
8390,63
8390,48
8390,36
8390,45
8390,32
8390,18
8390,49
8390,39
8390,37
8390,45
8390,60
8390,14
8390,37
8390,26
8390,16
8390,25
8390,19
8390,32
8390,17
8390,35
8390,35
8390,25
8390,28
8390,10
8390,21
8390,24
8390,14
8390,18
8390,35
8390,24
8390,16
8390,12
8390,14
8390,32
8390,20
8390,19
8390,41
8390,7
8390,12
8390,9
8390,21
8390,8
8390,7
8390,15
8390,12
8390,11
8390,19
8390,22
8390,16
8390,9
8390,9
8390,12
8390,35
8390,13
8390,13
8390,13
8390,10
8390,8
8390,11
8390,10
8390,23
8390,18
8390,89
8390,9
8390,29
8390,10
8390,12
8390,14
8390,8
8390,8
8390,8
8390,11
8390,10
8390,8
8390,13
8390,10
8390,8
8390,11
8390,29
8390,16
8390,18
8390,9
8390,7
8390,8
8390,13
8390,6
8390,15
8390,6
8390,9
8390,7
8390,8
8390,6
8390,16
8390,7
8390,17
8390,6
8390,15
8390,16
8390,12
8390,9
8390,8
8390,7
8390,5
8390,6
8390,5
8390,7
8390,8
8390,10
8390,9
8390,8
8390,6
8390,7
8390,7
8390,8
8390,6
8390,5
8355,588
8355,480
8355,269
8355,51
8355,119
8355,124
8355,172
8355,121
8355,26
8355,120
8355,95
8355,84
8355,46
8355,44
8355,66
8355,52
8355,132
8355,40
8355,27
8355,41
8355,42
8355,70
8355,33
8355,50
8355,22
8355,31
8355,18
8355,40
8355,21
8355,28
8355,18
8355,16
8355,11
8355,26
8355,16
8355,22
8355,18
8355,16
8355,30
8355,23
8355,24
8355,14
8355,31
8355,21
8355,12
8355,15
8355,16
8355,12
8355,15
8355,20
8355,10
8355,10
8355,10
8355,15
8355,10
8355,17
8355,13
8355,7
8355,7
8355,10
8355,8
8355,6
8355,6
8355,9
8355,9
8355,5
8355,7
8355,11
8355,15
8355,8
8355,17
8355,12
8355,18
8355,7
8355,7
8355,9
8355,7
8355,7
8355,6
8355,10
8355,12
8355,8
8355,10
8355,8
8355,9
8355,6
8355,5
8355,8
8355,6
8355,6
8355,6
8355,5
8355,5
8355,11
8355,6
8355,6
8355,5
8355,6
8355,6
8355,7
8355,6
8355,7
8355,6
8355,5
8355,5
8355,8
8355,5
8355,5
8355,5
8355,6
8355,5
8355,7
8355,6
8355,5
8394,369
8394,51
8394,311
8394,139
8394,133
8394,149
8394,107
8394,332
8394,145
8394,45
8394,53
8394,114
8394,24
8394,168
8394,590
8394,109
8394,67
8394,46
8394,51
8394,132
8394,94
8394,17
8394,63
8394,88
8394,44
8394,48
8394,66
8394,104
8394,20
8394,47
8394,36
8394,30
8394,20
8394,24
8394,44
8394,23
8394,28
8394,39
8394,50
8394,12
8394,50
8394,37
8394,32
8394,57
8394,65
8394,39
8394,48
8394,26
8394,28
8394,23
8394,32
8394,20
8394,40
8394,24
8394,24
8394,50
8394,27
8394,41
8394,11
8394,23
8394,30
8394,21
8394,18
8394,14
8394,10
8394,15
8394,19
8394,12
8394,29
8394,13
8394,17
8394,11
8394,12
8394,19
8394,25
8394,58
8394,16
8394,22
8394,12
8394,28
8394,13
8394,9
8394,9
8394,10
8394,14
8394,10
8394,12
8394,22
8394,24
8394,10
8394,16
8394,11
8394,9
8394,9
8394,8
8394,14
8394,11
8394,11
8394,26
8394,6
8394,7
8394,10
8394,13
8394,12
8394,26
8394,9
8394,5
8394,5
8394,10
8394,10
8394,7
8394,9
8394,9
8394,14
8394,8
8394,10
8394,8
8394,11
8394,12
8394,12
8394,13
8394,8
8394,12
8394,12
8394,12
8394,42
8394,30
8394,16
8394,15
8394,15
8394,11
8394,7
8394,9
8394,12
8394,13
8394,10
8394,7
8394,6
8394,13
8394,10
8394,12
8394,11
8394,6
8394,12
8394,6
8394,9
8394,8
8394,7
8394,15
8394,6
8394,6
8394,5
8394,15
8394,8
8394,16
8394,11
8394,15
8394,34
8394,13
8394,8
8394,14
8394,10
8394,6
8394,10
8394,7
8394,6
8394,5
8394,7
8394,7
8394,11
8394,5
8394,6
8394,7
8394,5
8394,6
8394,7
8394,9
8394,6
8394,8
8394,6
8394,11
8394,6
8394,6
8394,7
8394,6
8394,6
8394,6
8394,6
8394,8
8394,6
8394,7
8394,7
8394,5
8394,0
8394,7
8394,6
8394,7
8394,5
8394,5
8394,8
8394,5
8394,5
8394,5
8394,5
8394,10
8394,6
8394,5
8394,9
8394,6
8394,6
8394,8
8394,5
8394,5
8394,7
8394,10
8394,5
8394,8
8394,8
8394,7
8394,5
8394,5
8394,7
8394,6
8394,5
8394,5
8394,6
8394,7
8394,5
8394,6
8394,5
8394,8
8394,5
8512,142
8512,29
8512,220
8512,44
8512,103
8512,72
8512,14
8512,91
8512,190
8512,169
8512,64
8512,28
8512,31
8512,39
8512,36
8512,30
8512,67
8512,15
8512,9
8512,11
8512,12
8512,6
8512,6
8512,7
8512,6
8512,8
8512,23
8512,127
8512,134
8512,48
8512,103
8512,145
8512,46
8512,54
8512,197
8512,26
8512,10
8512,12
8512,28
8512,21
8512,34
8512,17
8512,17
8512,10
8512,8
8512,18
8512,7
8512,7
8512,10
8512,9
8512,8
8512,5
8512,6
8512,8
8512,9
8512,13
8512,7
8512,7
8512,15
8512,21
8512,6
8512,5
8512,12
8512,13
8512,6
8512,38
8512,11
8512,7
8512,5
8512,10
8512,8
8512,6
8512,7
8512,10
8512,5
8512,6
8512,7
8512,11
8512,10
8512,6
8512,5
8512,6
8512,17
8512,8
8512,5
8512,8
8512,7
8512,5
8512,5
8512,11
8512,11
8512,6
8512,7
8512,11
8512,5
8512,6
8512,5
8512,5
8512,7
8512,15
8512,5
8512,6
8512,8
8547,158
8547,191
8547,65
8547,64
8547,137
8547,33
8547,33
8547,38
8547,129
8547,68
8547,118
8547,40
8547,45
8547,27
8547,10
8547,10
8547,23
8547,19
8547,69
8547,36
8547,20
8547,16
8547,12
8547,26
8547,16
8547,93
8547,23
8547,264
8547,1711
8547,1836
8547,757
8547,119
8547,161
8547,74
8547,62
8547,56
8547,29
8547,34
8547,33
8547,27
8547,27
8547,48
8547,49
8547,32
8547,26
8547,43
8547,27
8547,16
8547,39
8547,23
8547,17
8547,31
8547,17
8547,22
8547,24
8547,17
8547,62
8547,31
8547,30
8547,35
8547,17
8547,31
8547,15
8547,18
8547,14
8547,18
8547,15
8547,11
8547,12
8547,14
8547,28
8547,7
8547,16
8547,13
8547,13
8547,11
8547,12
8547,15
8547,9
8547,10
8547,9
8547,10
8547,6
8547,10
8547,13
8547,11
8547,11
8547,7
8547,7
8547,13
8547,10
8547,6
8547,5
8547,13
8547,8
8547,9
8547,12
8547,10
8547,6
8547,8
8547,10
8547,9
8547,8
8547,6
8547,5
8547,7
8547,6
8547,5
8547,7
8547,5
8635,224
8635,133
8635,569
8635,188
8635,266
8635,791
8635,175
8635,77
8635,37
8635,30
8635,80
8635,97
8635,89
8635,50
8635,34
8635,35
8635,62
8635,27
8635,36
8635,33
8635,49
8635,50
8635,24
8635,39
8635,14
8635,11
8635,25
8635,26
8635,31
8635,14
8635,17
8635,20
8635,11
8635,13
8635,15
8635,7
8635,9
8635,13
8635,17
8635,6
8635,13
8635,8
8635,10
8635,13
8635,7
8635,8
8635,10
8635,13
8635,5
8635,5
8635,6
8635,7
8635,6
8635,5
8635,6
8635,5
8635,7
8635,5
8640,896
8640,1862
8640,1311
8640,478
8640,527
8640,139
8640,98
8640,62
8640,50
8640,44
8640,30
8640,12
8640,17
8640,14
8640,7
8640,16
8640,8
8640,5
8640,6
8640,8
8640,7
8640,6
8640,5
8640,5
8640,13
8640,6
8640,5
8532,2694
8532,156
8532,108
8532,81
8532,37
8532,29
8532,16
8532,10
8532,12
8532,9
8532,8
8532,14
8532,16
8532,7
8532,16
8532,8
8532,10
8532,17
8532,6
8532,10
8532,5
8532,5
8532,7
8532,5
8630,209
8630,98
8630,125
8630,303
8630,251
8630,685
8630,93
8630,69
8630,49
8630,43
8630,80
8630,31
8630,42
8630,38
8630,32
8630,31
8630,17
8630,16
8630,22
8630,15
8630,13
8630,17
8630,21
8630,16
8630,18
8630,17
8630,12
8630,12
8630,9
8630,8
8630,8
8630,6
8630,13
8630,8
8630,14
8630,8
8630,10
8630,9
8630,5
8630,7
8630,6
8630,6
8630,6
8630,8
8630,7
8630,6
8630,6
8630,5
8630,5
8630,7
8630,6
8630,5
8630,5
8530,462
8530,295
8530,1117
8530,684
8530,844
8530,469
8530,67
8530,114
8530,83
8530,70
8530,52
8530,52
8530,69
8530,29
8530,20
8530,32
8530,65
8530,38
8530,22
8530,28
8530,53
8530,19
8530,28
8530,15
8530,39
8530,30
8530,25
8530,12
8530,19
8530,14
8530,16
8530,10
8530,9
8530,5
8530,30
8530,13
8530,5
8530,5
8530,12
8530,8
8530,5
8530,8
8530,9
8530,5
8530,5
8530,7
8530,6
8530,5
8530,5
8530,5
8530,5
8530,5
8530,6
8530,5
8530,6
8530,6
8681,2562
8681,212
8681,68
8681,138
8681,88
8681,31
8681,64
8681,54
8681,33
8681,44
8681,24
8681,21
8681,46
8681,17
8681,27
8681,21
8681,27
8681,16
8681,16
8681,15
8681,13
8681,15
8681,12
8681,10
8681,21
8681,17
8681,11
8681,21
8681,13
8681,17
8681,8
8681,19
8681,6
8681,12
8681,7
8681,26
8681,11
8681,5
8681,9
8681,6
8681,14
8681,5
8681,19
8681,12
8681,6
8681,6
8681,7
8681,7
8681,12
8681,10
8681,10
8681,9
8681,9
8681,5
8681,6
8681,7
8681,13
8681,7
8681,7
8681,8
8681,6
8681,6
8681,15
8681,6
8681,5
8681,5
8681,6
8681,6
8681,7
8681,8
8681,5
8681,5
8681,6
8681,5
8681,9
8681,5
8681,5
8681,5
8681,6
8681,7
8681,6
8681,5
8681,5
8625,539
8625,314
8625,107
8625,153
8625,96
8625,74
8625,43
8625,75
8625,37
8625,33
8625,28
8625,61
8625,32
8625,26
8625,22
8625,18
8625,10
8625,7
8625,11
8625,9
8625,15
8625,17
8625,9
8625,10
8625,7
8625,13
8625,8
8625,9
8625,5
8625,10
8625,7
8625,11
8625,8
8625,5
8625,5
8625,5
8625,5
8625,10
8625,9
8625,7
8625,5
8625,5
8625,5
8625,6
8716,1046
8716,1127
8716,551
8716,721
8716,296
8716,85
8716,118
8716,120
8716,61
8716,27
8716,37
8716,25
8716,54
8716,26
8716,27
8716,23
8716,36
8716,11
8716,10
8716,21
8716,27
8716,14
8716,8
8716,20
8716,8
8716,8
8716,13
8716,7
8716,10
8716,11
8716,10
8716,11
8716,8
8716,5
8716,5
8716,5
8716,8
8716,10
8636,1154
8636,227
8636,133
8636,496
8636,316
8636,175
8636,132
8636,90
8636,53
8636,41
8636,53
8636,42
8636,38
8636,50
8636,33
8636,55
8636,9
8636,40
8636,18
8636,34
8636,19
8636,18
8636,22
8636,26
8636,26
8636,16
8636,24
8636,25
8636,11
8636,17
8636,16
8636,26
8636,12
8636,15
8636,9
8636,10
8636,5
8636,8
8636,13
8636,8
8636,13
8636,20
8636,7
8636,11
8636,9
8636,8
8636,6
8636,8
8636,15
8636,7
8636,12
8636,9
8636,5
8636,10
8636,5
8636,7
8636,5
8636,8
8636,7
8636,6
8636,6
8636,8
8636,7
8636,6
8636,7
8636,10
8636,6
8636,7
8636,8
8636,6
8636,8
8636,8
8636,7
8636,6
8636,5
8636,6
8636,5
8636,5
8636,5
8636,6
8636,7
8636,6
8636,5
8636,5
8636,5
7549,272
7549,492
7549,930
7549,902
7549,507
7549,281
7549,174
7549,464
7549,271
7549,187
7549,280
7549,160
7549,164
7549,118
7549,116
7549,99
7549,129
7549,130
7549,183
7549,99
7549,70
7549,95
7549,91
7549,64
7549,59
7549,61
7549,46
7549,53
7549,89
7549,34
7549,35
7549,24
7549,42
7549,17
7549,17
7549,15
7549,35
7549,20
7549,36
7549,32
7549,22
7549,48
7549,21
7549,16
7549,19
7549,12
7549,11
7549,13
7549,10
7549,14
7549,14
7549,28
7549,17
7549,18
7549,18
7549,16
7549,9
7549,5
7549,11
7549,13
7549,5
7549,9
7549,10
7549,15
7549,10
7549,23
7549,13
7549,13
7549,7
7549,6
7549,5
7549,7
7549,7
7549,7
7549,12
7549,14
7549,13
7549,9
7549,11
7549,8
7549,12
7549,5
7549,9
7549,5
7549,8
7549,7
7549,5
7549,6
7549,6
8727,654
8727,1595
8727,380
8727,304
8727,261
8727,156
8727,93
8727,118
8727,136
8727,39
8727,130
8727,164
8727,83
8727,77
8727,92
8727,58
8727,53
8727,75
8727,71
8727,45
8727,56
8727,73
8727,41
8727,53
8727,54
8727,42
8727,31
8727,44
8727,17
8727,28
8727,44
8727,14
8727,16
8727,15
8727,12
8727,6
8727,26
8727,14
8727,9
8727,13
8727,15
8727,8
8727,12
8727,9
8727,6
8727,15
8727,7
8727,9
8727,5
8727,13
8727,6
8727,8
8727,6
8727,7
8727,7
8727,7
8727,5
8727,6
8727,5
8727,5
7543,551
7543,172
7543,131
7543,80
7543,123
7543,124
7543,117
7543,35
7543,78
7543,60
7543,76
7543,65
7543,33
7543,58
7543,44
7543,11
7543,17
7543,9
7543,7
7543,65
7543,67
7543,77
7543,43
7543,25
7543,24
7543,12
7543,19
7543,25
7543,20
7543,12
7543,7
7543,27
7543,21
7543,18
7543,37
7543,11
7543,20
7543,14
7543,9
7543,17
7543,17
7543,11
7543,6
7543,7
7543,12
7543,13
7543,7
7543,9
7543,10
7543,9
7543,8
7543,12
7543,9
7543,7
7543,9
7543,5
7543,5
7543,8
7543,9
7543,5
7543,7
7543,6
7543,6
7543,5
7543,5
7543,5
7543,7
7543,7
7547,1338
7547,278
7547,269
7547,276
7547,320
7547,585
7547,427
7547,247
7547,121
7547,108
7547,120
7547,63
7547,184
7547,228
7547,227
7547,129
7547,67
7547,45
7547,77
7547,59
7547,67
7547,46
7547,24
7547,76
7547,53
7547,53
7547,48
7547,41
7547,58
7547,23
7547,38
7547,25
7547,28
7547,32
7547,9
7547,26
7547,20
7547,40
7547,24
7547,37
7547,18
7547,18
7547,19
7547,16
7547,14
7547,18
7547,10
7547,9
7547,12
7547,12
7547,13
7547,10
7547,6
7547,8
7547,8
7547,7
7547,8
7547,5
7547,8
7547,7
7547,5
7547,7
7547,10
7547,8
7547,5
7547,5
7547,5
7547,5
7547,5
7547,5
7547,5
7547,7
7547,5
7547,5
8637,174
8637,266
8637,113
8637,100
8637,133
8637,70
8637,75
8637,66
8637,74
8637,66
8637,63
8637,37
8637,48
8637,66
8637,24
8637,28
8637,29
8637,26
8637,30
8637,14
8637,25
8637,15
8637,20
8637,19
8637,28
8637,12
8637,22
8637,22
8637,13
8637,22
8637,13
8637,13
8637,17
8637,9
8637,20
8637,26
8637,13
8637,23
8637,21
8637,17
8637,10
8637,11
8637,8
8637,7
8637,12
8637,5
8637,8
8637,10
8637,8
8637,11
8637,13
8637,14
8637,6
8637,10
8637,25
8637,7
8637,5
8637,6
8637,9
8637,6
8637,7
8637,5
8637,10
8637,13
8637,16
8637,6
8637,6
8637,13
8637,7
8637,7
8637,7
8637,8
8637,7
8637,5
8637,8
8637,10
8637,6
8637,5
8637,7
8637,5
8637,6
7564,4956
7564,687
7564,573
7564,642
7564,1283
7564,106
7564,119
7564,328
7564,81
7564,112
7564,159
7564,32
7564,30
7564,18
7564,16
7564,16
7564,24
7564,95
7564,19
7564,48
7564,46
7564,64
7564,31
7564,31
7564,10
7564,12
7564,25
7564,46
7564,15
7564,17
7564,19
7564,16
7564,16
7564,8
7564,11
7564,11
7564,35
7564,13
7564,20
7564,15
7564,8
7564,9
7564,16
7564,17
7564,17
7564,12
7564,10
7564,7
7564,7
7564,5
7564,6
7564,9
7564,10
7564,9
7564,5
7564,12
7564,9
7564,5
7564,5
7564,5
7564,5
7564,6
7564,8
7564,7
7564,6
7564,5
7564,6
7564,6
7564,6
7564,5
7593,1034
7593,487
7593,523
7593,792
7593,324
7593,469
7593,535
7593,417
7593,157
7593,183
7593,170
7593,94
7593,176
7593,231
7593,107
7593,204
7593,123
7593,221
7593,132
7593,167
7593,77
7593,76
7593,66
7593,67
7593,145
7593,76
7593,112
7593,74
7593,116
7593,53
7593,88
7593,82
7593,51
7593,34
7593,40
7593,33
7593,39
7593,37
7593,36
7593,21
7593,10
7593,20
7593,10
7593,13
7593,21
7593,13
7593,11
7593,19
7593,10
7593,14
7593,9
7593,13
7593,14
7593,11
7593,7
7593,5
7593,12
7593,11
7593,8
7593,6
7593,13
7593,6
7593,12
7593,10
7593,5
7593,5
7593,10
7593,5
7593,6
7593,5
7593,6
7593,5
8531,762
8531,2132
8531,673
8531,678
8531,437
8531,770
8531,497
8531,166
8531,205
8531,35
8531,157
8531,62
8531,71
8531,40
8531,37
8531,55
8531,57
8531,53
8531,21
8531,31
8531,13
8531,17
8531,30
8531,50
8531,19
8531,58
8531,24
8531,23
8531,5
8531,26
8531,12
8531,20
8531,21
8531,21
8531,21
8531,25
8531,13
8531,18
8531,11
8531,16
8531,14
8531,7
8531,23
8531,11
8531,21
8531,20
8531,19
8531,18
8531,10
8531,18
8531,21
8531,11
8531,12
8531,11
8531,6
8531,7
8531,14
8531,6
8531,10
8531,7
8531,8
8531,5
8531,8
8531,12
8531,9
8531,9
8531,6
8531,6
8531,8
8531,7
8531,8
8531,7
8531,9
8531,10
8531,9
8531,14
8531,5
8531,5
8531,9
8531,5
8531,5
8531,5
8531,8
8531,5
8531,5
8531,5
8531,6
8531,5
8531,7
8531,5
8626,346
8626,118
8626,78
8626,128
8626,45
8626,64
8626,26
8626,39
8626,17
8626,46
8626,33
8626,32
8626,25
8626,20
8626,32
8626,25
8626,47
8626,8
8626,6
8626,19
8626,16
8626,10
8626,12
8626,10
8626,7
8626,15
8626,17
8626,24
8626,24
8626,18
8626,16
8626,17
8626,20
8626,12
8626,10
8626,10
8626,8
8626,14
8626,12
8626,7
8626,6
8626,6
8626,10
8626,7
8626,10
8626,6
8626,7
8626,8
8626,13
8626,7
8626,18
8626,8
8626,6
8626,5
8626,6
8626,5
8626,6
8626,5
8626,5
8626,6
8626,5
8629,1644
8629,98
8629,180
8629,71
8629,179
8629,94
8629,97
8629,38
8629,29
8629,49
8629,25
8629,34
8629,22
8629,17
8629,12
8629,14
8629,13
8629,9
8629,10
8629,10
8629,9
8629,10
8629,6
8629,14
8629,6
8629,15
8629,5
8629,7
8629,10
8629,7
8629,10
8629,6
8629,6
8629,8
8629,6
8629,5
8629,5
7613,221
7613,221
7613,1129
7613,637
7613,860
7613,488
7613,127
7613,192
7613,389
7613,283
7613,172
7613,65
7613,86
7613,29
7613,78
7613,37
7613,19
7613,33
7613,12
7613,20
7613,27
7613,30
7613,12
7613,13
7613,17
7613,13
7613,7
7613,10
7613,21
7613,66
7613,24
7613,35
7613,11
7613,11
7613,13
7613,20
7613,89
7613,21
7613,36
7613,46
7613,20
7613,12
7613,11
7613,11
7613,8
7613,13
7613,12
7613,11
7613,18
7613,30
7613,19
7613,8
7613,13
7613,16
7613,7
7613,14
7613,19
7613,22
7613,17
7613,13
7613,13
7613,12
7613,16
7613,7
7613,5
7613,6
7613,14
7613,12
7613,8
7613,7
7613,13
7613,6
7613,9
7613,9
7613,7
7613,16
7613,15
7613,8
7613,14
7613,7
7613,10
7613,8
7613,7
7613,10
7613,10
7613,6
7613,5
7613,6
7613,8
7613,9
7613,5
7613,6
7613,6
7613,7
7613,5
8518,253
8518,254
8518,234
8518,131
8518,102
8518,50
8518,35
8518,75
8518,48
8518,70
8518,36
8518,27
8518,27
8518,26
8518,23
8518,18
8518,6
8518,13
8518,20
8518,42
8518,22
8518,16
8518,13
8518,20
8518,15
8518,24
8518,26
8518,13
8518,12
8518,8
8518,12
7640,1753
7640,527
7640,648
7640,496
7640,158
7640,154
7640,87
7640,119
7640,121
7640,74
7640,48
7640,28
7640,37
7640,46
7640,85
7640,52
7640,64
7640,51
7640,22
7640,38
7640,12
7640,17
7640,30
7640,12
7640,17
7640,9
7640,24
7640,21
7640,13
7640,6
7640,6
7640,11
7640,7
7640,11
7640,12
7640,13
7640,6
7640,10
7640,16
7640,14
7640,12
7640,12
7640,10
7640,12
7640,6
7640,9
7640,7
7640,12
7640,10
7640,6
7640,5
7640,5
7640,7
7640,5
7640,6
7640,5
7640,5
7640,7
7640,6
7640,5
7640,7
7640,5
7640,6
7640,5
7640,6
7640,6
7640,7
7640,442
7640,909
7640,500
7640,1121
7640,302
7640,149
7640,42
7640,101
7640,138
7640,273
7640,291
7640,98
7640,171
7640,32
7640,44
7640,178
7640,112
7640,34
7640,174
7640,40
7640,18
7640,13
7640,33
7640,36
7640,34
7640,20
7640,36
7640,28
7640,20
7640,37
7640,35
7640,16
7640,13
7640,31
7640,31
7640,45
7640,17
7640,23
7640,35
7640,17
7640,30
7640,22
7640,16
7640,21
7640,7
7640,14
7640,13
7640,17
7640,73
7640,18
7640,20
7640,23
7640,18
7640,37
7640,18
7640,26
7640,8
7640,10
7640,5
7640,11
7640,5
7640,6
7640,7
7640,12
7640,17
7640,7
7640,14
7640,9
7640,5
7640,12
7640,12
7640,9
7640,9
7640,14
7640,15
7640,8
7640,0
7640,5
7640,13
7640,6
7640,13
7640,14
7640,7
7640,4
7640,6
7640,6
7640,8
7640,8
7640,6
7640,8
7640,7
7640,6
7640,6
7640,15
7640,15
7640,7
7640,22
7640,9
7640,9
7640,11
7640,9
7640,12
7640,5
7640,5
7640,5
7640,7
7640,6
7640,5
7640,7
7640,6
7640,7
7640,6
7640,7
7640,7
7640,5
7640,7
7640,9
7640,6
7640,6
7640,5
7640,5
7640,5
7640,6
7640,5
7640,5
7640,5
7640,5
7640,5
7640,5
7640,9
7640,6
7640,6
7640,5
7640,5
7640,5
7640,7
7640,6
7640,5
7640,5
8394,16
8547,172
8547,152
8547,32
7562,1533
7562,383
7562,2308
7562,877
7562,445
7562,310
7562,286
7562,180
7562,199
7562,312
7562,92
7562,62
7562,41
7562,29
7562,23
7562,18
7562,9
7562,45
7562,56
7562,76
7562,78
7562,43
7562,35
7562,70
7562,74
7562,76
7562,48
7562,32
7562,28
7562,28
7562,28
7562,13
7562,14
7562,20
7562,17
7562,14
7562,23
7562,23
7562,41
7562,13
7562,17
7562,20
7562,7
7562,18
7562,11
7562,7
7562,11
7562,10
7562,9
7562,5
7562,7
7562,7
7562,9
7562,5
7562,5
7562,5
7562,8
7562,6
7562,5
7562,7
7562,10
8647,12
8647,5
8647,15
8647,14
8647,17
8647,5
8647,5
8647,6
8647,6
8647,13
8647,15
8647,9
8647,9
8647,7
8647,6
8647,6
8647,11
8647,5
8647,6
8647,6
8647,6
8647,5
8647,6
8647,7
8647,10
8647,6
8647,8
8647,8
8647,9
8647,5
8647,8
8647,6
8647,9
8647,5
8647,5
8647,5
8647,6
8647,7
8647,20
8647,6
8647,9
8647,11
8647,7
8647,6
8647,5
8647,6
8647,5
8647,15
8647,5
8647,5
8647,6
8647,5
8647,5
8647,6
8647,5
8647,5
8647,5
8647,5
8693,91
8693,85
8693,70
8693,93
8693,107
8693,35
8693,25
8693,34
8693,24
8693,18
8693,9
8693,56
8693,14
8693,53
8693,17
8693,569
8693,37
8693,101
8693,31
8693,39
8693,11
8693,57
8693,5
8693,39
8693,5
8693,13
8693,11
8693,12
8693,24
8693,84
8693,259
8693,555
8693,213
8693,595
8693,737
8693,253
8693,2530
8693,897
8693,1105
8693,19
8693,9
8693,7
8693,7
8693,7
8693,11
8693,10
8693,109
8693,5
8693,5
8693,6
8693,7
8693,5
8693,8
8693,5
8693,6
8693,6
8667,4822
8667,263
8667,1046
8667,6500
8667,92
8667,75
8667,14
8667,12
8667,55
8667,21
8667,13
8667,9
8667,8
8667,5
8615,12
8615,219
8615,54
8615,147
8615,211
8615,22
8615,276
8615,256
8615,88
8615,329
8615,215
8615,102
8615,127
8615,36
8615,49
8615,118
8615,57
8615,139
8615,110
8615,81
8615,42
8615,318
8615,116
8615,267
8615,47
8615,20
8615,23
8615,331
8615,56
8615,144
8615,32
8615,66
8615,39
8615,38
8615,59
8615,226
8615,154
8615,36
8615,99
8615,16
8615,28
8615,40
8615,27
8615,28
8615,44
8615,31
8615,44
8615,165
8615,23
8615,17
8615,25
8615,19
8615,13
8615,12
8615,7
8615,25
8615,16
8615,13
8615,9
8615,81
8615,9
8615,30
8615,18
8615,40
8615,38
8615,52
8615,16
8615,33
8615,22
8615,9
8615,13
8615,9
8615,18
8615,16
8615,21
8615,22
8615,24
8615,25
8615,24
8615,6
8615,9
8615,20
8615,7
8615,12
8615,8
8615,17
8615,7
8615,7
8615,19
8615,8
8615,7
8615,8
8615,19
8615,9
8615,22
8615,6
8615,5
8615,7
8615,6
8615,9
8615,7
8615,5
8615,5
8615,8
8615,8
8615,22
8615,7
8615,7
8615,6
8615,6
