"auto_id","Unit","ID","DATACLASS","RAWMAT","SUPPORT","TECHNIQUE","FORM","FBTYPE1","FBTYPE2","CORETYPE","BIFTYPE","NORETEDGE","RETINT","T-FCHAR","T-FSURF","T-FLOC","PLATSURF","EXTPLAT","FACES","PLATFORMS","PLATTEC1","PLATTEC2","SCARMORPH","RETEDGE","CORTEX","DISCARD","EDGEDAMAGE","ALTERATION","PROXSCARS","SCARLENGTH","LENGTH","TQWIDTH","TQTHICK","MIDWIDTH","MIDTHICK","TIPWIDTH","WIDTH","LENTOWID","THICK","LENTOTHICK","ROEW1","ROET1","ROEW3","ROET3","PLATWIDTH","PLATTHICK","SMALLPW","BULB","EPA","WEIGHT"
13175,"GHM",816,"CORE","LOCALFLINT","NODULE","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",2,"2","SNAP","SNAP","",NA,"40-60%","NONE","EXTERIOR","HEAVYPATIN",3,49.225,98.375,-9999,-9999,-9999,-9999,-9999,84.94,-9999,30.845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,247
13185,"GHM",826,"CORE","LOCALFLINT","NODULE","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",1,"1","SNAP","","UNI-DIRECT",NA,"10-40%","NONE","EXT/INT","HEAVYPATIN",2,49.98,120.845,-9999,-9999,-9999,-9999,-9999,56.225,-9999,36.275,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,293
13192,"GHM",833,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","OVERSHOT",48,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","UNI-DIRECT",NA,"0%"," ","EXTERIOR","HEAVYPATIN",0,-9999,54.67,-9999,-9999,-9999,-9999,-9999,21.42,-9999,7.97,-9999,-9999,-9999,-9999,-9999,9.43,8.28,-9999,-9999,-9999,21
13195,"GHM",836,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","CORTICAL",NA,"","","","PLAIN",NA,"100%"," ","EXTERIOR","HEAVYPATIN",0,-9999,41.955,-9999,-9999,-9999,-9999,-9999,27.285,-9999,6.7,-9999,-9999,-9999,-9999,-9999,-9999,1.48,-9999,-9999,-9999,10
13199,"GHM",840,"COMPFLAKE","LOCALFLINT","FLAKE","CLACTON","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","PLAIN",NA,"100%"," ","EXTERIOR","HEAVYPATIN",0,-9999,42.45,-9999,-9999,-9999,-9999,-9999,40.43,-9999,16.105,-9999,-9999,-9999,-9999,-9999,55.9,16.43,-9999,-9999,-9999,35
13207,"GHM",848,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","EXTERIOR","HEAVYPATIN",0,-9999,43.295,-9999,-9999,-9999,-9999,-9999,36.46,-9999,9.29,-9999,-9999,-9999,-9999,-9999,21.34,4.025,-9999,-9999,-9999,14
13209,"GHM",850,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","CONCAVE",NA,"","","","",NA,"10-40%"," ","EXTERIOR","LIGHTPATIN",0,-9999,46.295,-9999,-9999,-9999,-9999,-9999,35.135,-9999,10.51,-9999,-9999,-9999,-9999,-9999,-9999,1.605,-9999,-9999,-9999,19
13210,"GHM",851,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA,"0%"," ","INTERIOR","HEAVYPATIN",0,-9999,50.84,-9999,-9999,-9999,-9999,-9999,23.325,-9999,10.165,-9999,-9999,-9999,-9999,-9999,20.02,4.475,-9999,-9999,-9999,13
13212,"GHM",853,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PUNCTIFORM","CONCAVE",NA,"","","","",NA,"0%"," ","INTERIOR","HEAVYPATIN",0,-9999,27.38,-9999,-9999,-9999,-9999,-9999,24.44,-9999,6.965,-9999,-9999,-9999,-9999,-9999,2.22,1.145,-9999,-9999,-9999,5
13217,"GHM",858,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXTERIOR","HEAVYPATIN",0,-9999,46.655,-9999,-9999,-9999,-9999,-9999,33.67,-9999,19.57,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33
13220,"GHM",861,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","EXTERIOR","HEAVYPATIN",0,-9999,46.35,-9999,-9999,-9999,-9999,-9999,31.925,-9999,14.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
13229,"GHM",870,"COMPTOOL","LOCALFLINT","OTHER","NORMAL","CORE",43,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA,"1-10%"," ","EXT/INT","HEAVYPATIN",0,-9999,73.745,-9999,-9999,-9999,-9999,-9999,59.345,-9999,52.355,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,249
13233,"GHM",874,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","FACETED","SIDE-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","WHITE",0,-9999,36.23,-9999,-9999,-9999,-9999,-9999,27.82,-9999,16.115,-9999,-9999,-9999,-9999,-9999,30.35,15.385,-9999,-9999,-9999,19
13236,"GHM",877,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","BLADE",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"10-40%"," ","EXT/INT","UNALTERED",0,-9999,40.12,-9999,-9999,-9999,-9999,-9999,19.005,-9999,4.385,-9999,-9999,-9999,-9999,-9999,5.015,1.99,-9999,-9999,-9999,4
13238,"GHM",879,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,""," ","INTERIOR","LIGHTPATIN",0,-9999,43.04,-9999,-9999,-9999,-9999,-9999,31.005,-9999,11.905,-9999,-9999,-9999,-9999,-9999,18.08,8.905,-9999,-9999,-9999,20
13242,"GHM",883,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"0%"," ","NONE","HEAVYPATIN",0,-9999,48.275,-9999,-9999,-9999,-9999,-9999,20.12,-9999,7.395,-9999,-9999,-9999,-9999,-9999,17.055,8.545,-9999,-9999,-9999,9
13265,"GHM",906,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONCAVE",NA,"","","","",NA,"0%"," ","EXTERIOR","HEAVYPATIN",0,-9999,42.395,-9999,-9999,-9999,-9999,-9999,25.41,-9999,6.205,-9999,-9999,-9999,-9999,-9999,14.56,3.375,-9999,-9999,-9999,7
13266,"GHM",907,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",-9999,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CENT-RIDGE",NA,"","","","",NA,"0%"," ","EXT/INT","LIGHTPATIN",0,-9999,24.045,-9999,-9999,-9999,-9999,-9999,17.77,-9999,6.295,-9999,-9999,-9999,-9999,-9999,16.305,6.135,-9999,-9999,-9999,3
13267,"GHM",908,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","EXPANDING",-9999,-9999," ",NA,0,""," "," "," ","PUNCTIFORM","CONCAVE",NA,"","","","",NA,"0%"," ","NONE","HEAVYPATIN",0,-9999,26.15,-9999,-9999,-9999,-9999,-9999,23.345,-9999,6.49,-9999,-9999,-9999,-9999,-9999,4.675,2.23,-9999,-9999,-9999,5
13270,"GHM",911,"COMPTOOL","LOCALFLINT","GELIFRACT","NORMAL","NORMAL",42,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA," "," ","EXT/INT","LIGHTPATIN",0,-9999,81.545,-9999,-9999,-9999,-9999,-9999,58.905,-9999,41.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,227
13277,"GHM",918,"CORE","LOCALFLINT","NODULE","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",1,"1","SCAR","","UNI-DIRECT",NA,"40-60%","NONE","NONE","HEAVYPATIN",2,55.56,98.795,-9999,-9999,-9999,-9999,-9999,77.21,-9999,42.04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,353
13279,"GHM",920,"COMPTOOL","LOCALFLINT","NODULE","NORMAL","CORE-TOOL",61,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA,"60-90%"," ","NONE","",0,-9999,109.515,-9999,-9999,-9999,-9999,-9999,90.265,-9999,66.21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,489
13280,"GHM",921,"CORE","LOCALFLINT","NODULE","NORMAL","CORE",-9999,-9999,"INFORM",NA,0,""," "," "," ","","",1,"1","SNAP","","",NA,"40-60%","NONE","NONE","LIGHTPATIN",1,45.98,123.795,-9999,-9999,-9999,-9999,-9999,74.78,-9999,50.26,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,558
13281,"GHM",922,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","INTERIOR","",0,-9999,56.645,-9999,-9999,-9999,-9999,-9999,40.65,-9999,16.91,-9999,-9999,-9999,-9999,-9999,27.44,9.26,-9999,-9999,-9999,45
13282,"GHM",923,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"40-60%"," ","EXTERIOR","",0,-9999,46.845,-9999,-9999,-9999,-9999,-9999,41.83,-9999,9.78,-9999,-9999,-9999,-9999,-9999,25.54,6.945,-9999,-9999,-9999,24
13283,"GHM",924,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,48.315,-9999,-9999,-9999,-9999,-9999,30.9,-9999,5.505,-9999,-9999,-9999,-9999,-9999,11.765,2.45,-9999,-9999,-9999,11
13284,"GHM",925,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","NONE","",0,-9999,52.67,-9999,-9999,-9999,-9999,-9999,37.605,-9999,10.845,-9999,-9999,-9999,-9999,-9999,23.255,9.04,-9999,-9999,-9999,24
13285,"GHM",926,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CENT-RIDGE",NA,"","","","",NA,"0%"," ","NONE","",0,-9999,49.855,-9999,-9999,-9999,-9999,-9999,20.985,-9999,14.32,-9999,-9999,-9999,-9999,-9999,24.105,19.095,-9999,-9999,-9999,21
13286,"GHM",927,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"0%"," ","INTERIOR","",0,-9999,40.86,-9999,-9999,-9999,-9999,-9999,33.44,-9999,8.48,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14
13287,"GHM",928,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"40-60%"," ","EXTERIOR","",0,-9999,36.985,-9999,-9999,-9999,-9999,-9999,29.38,-9999,15.325,-9999,-9999,-9999,-9999,-9999,20.325,5.305,-9999,-9999,-9999,14
13288,"GHM",929,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,50.295,-9999,-9999,-9999,-9999,-9999,32.475,-9999,10.695,-9999,-9999,-9999,-9999,-9999,18.165,8.395,-9999,-9999,-9999,22
13290,"GHM",931,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","CORTICAL","CORTICAL",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,28.815,-9999,-9999,-9999,-9999,-9999,29.435,-9999,5.835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
13291,"GHM",932,"COMPFLAKE","LOCALFLINT","FLAKE","LEVAL","NORMAL",2,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","COMPLEX",NA,"1-10%"," ","EXTERIOR","",0,-9999,39.6,-9999,-9999,-9999,-9999,-9999,35.785,-9999,5.92,-9999,-9999,-9999,-9999,-9999,20.055,6.59,-9999,-9999,-9999,12
13294,"GHM",935,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"1-10%"," ","EXTERIOR","",0,-9999,63.235,-9999,-9999,-9999,-9999,-9999,44.67,-9999,12.8,-9999,-9999,-9999,-9999,-9999,11.855,4.91,-9999,-9999,-9999,54
13295,"GHM",936,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","EXTERIOR","",0,-9999,38.45,-9999,-9999,-9999,-9999,-9999,26.665,-9999,4.34,-9999,-9999,-9999,-9999,-9999,25.09,8.295,-9999,-9999,-9999,7
13298,"GHM",939,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"10-40%"," ","EXTERIOR","",0,-9999,48.44,-9999,-9999,-9999,-9999,-9999,24.65,-9999,8.975,-9999,-9999,-9999,-9999,-9999,10.135,6.695,-9999,-9999,-9999,13
13301,"GHM",942,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","NONE","",0,-9999,31.07,-9999,-9999,-9999,-9999,-9999,26.93,-9999,7.69,-9999,-9999,-9999,-9999,-9999,21.93,6.78,-9999,-9999,-9999,8
13303,"GHM",944,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NATBACK",38,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"10-40%"," ","EXTERIOR","",0,-9999,43.24,-9999,-9999,-9999,-9999,-9999,28.715,-9999,11.13,-9999,-9999,-9999,-9999,-9999,20.075,4.67,-9999,-9999,-9999,17
13304,"GHM",945,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","UNI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,31.2,-9999,-9999,-9999,-9999,-9999,21.58,-9999,5.985,-9999,-9999,-9999,-9999,-9999,7.725,6.315,-9999,-9999,-9999,5
13305,"GHM",946,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"60-90%"," ","NONE","",0,-9999,30.88,-9999,-9999,-9999,-9999,-9999,30.56,-9999,13.43,-9999,-9999,-9999,-9999,-9999,18.72,5.07,-9999,-9999,-9999,19
13306,"GHM",947,"MEDTOOL","LOCALFLINT","GELIFRACT","","",42,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA," "," ","","",0,-9999,30.97,-9999,-9999,-9999,-9999,-9999,19.83,-9999,5.525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5
13308,"GHM",949,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","COMPLEX",NA,"1-10%"," ","NONE","",0,-9999,38.24,-9999,-9999,-9999,-9999,-9999,27.115,-9999,12.265,-9999,-9999,-9999,-9999,-9999,15.805,9.49,-9999,-9999,-9999,15
13309,"GHM",950,"CORE","LOCALFLINT","","NORMAL","CORE",-9999,-9999,"SING-SURF",NA,0,""," "," "," ","","",1,"2","SCAR","SCAR","UNI-DIRECT",NA,"10-40%","NONE","","",2,35.67,54.83,-9999,-9999,-9999,-9999,-9999,46.76,-9999,16.055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,46
13311,"GHM",952,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"10-40%"," ","EXTERIOR","",0,-9999,41.565,-9999,-9999,-9999,-9999,-9999,19.13,-9999,5.66,-9999,-9999,-9999,-9999,-9999,18.04,9.49,-9999,-9999,-9999,7
13312,"GHM",953,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","FACETED","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,30.2,-9999,-9999,-9999,-9999,-9999,23.205,-9999,6.475,-9999,-9999,-9999,-9999,-9999,34.645,9.425,-9999,-9999,-9999,7
13313,"GHM",954,"MEDTOOL","LOCALFLINT","GELIFRACT","CLACTON","",42,-9999," ",NA,1,"","NONE"," "," ","","",NA,"","","","",NA," "," ","","",0,-9999,56.66,-9999,-9999,-9999,-9999,-9999,52.425,-9999,14.81,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,45
13314,"GHM",955,"COMPFLAKE","LOCALFLINT","GELIFRACT","","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA," "," ","EXT/INT","",0,-9999,37,-9999,-9999,-9999,-9999,-9999,32.965,-9999,13.965,-9999,-9999,-9999,-9999,-9999,39.15,5.215,-9999,-9999,-9999,32
13315,"GHM",956,"COMPFLAKE","OTHER","FLAKE","","ANGULAR",48,-9999," ",NA,0,""," "," "," ","PLAIN","BEVELED",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,61.98,-9999,-9999,-9999,-9999,-9999,36.355,-9999,14.675,-9999,-9999,-9999,-9999,-9999,18.505,7.375,-9999,-9999,-9999,40
13316,"GHM",957,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","SUB-RADIAL",NA,"60-90%"," ","NONE","",0,-9999,40.59,-9999,-9999,-9999,-9999,-9999,25.595,-9999,10.645,-9999,-9999,-9999,-9999,-9999,12.145,5.325,-9999,-9999,-9999,14
13318,"GHM",959,"PROXFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","",NA,"10-40%"," ","EXTERIOR","",0,-9999,45.895,-9999,-9999,-9999,-9999,-9999,42.95,-9999,11.43,-9999,-9999,-9999,-9999,-9999,22.08,6.185,-9999,-9999,-9999,22
13319,"GHM",960,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","SIDE-RIDGE",NA,"","","","UNI-DIRECT",NA,"10-40%"," ","EXTERIOR","",0,-9999,40.22,-9999,-9999,-9999,-9999,-9999,34.965,-9999,7.325,-9999,-9999,-9999,-9999,-9999,24.22,6.375,-9999,-9999,-9999,16
13320,"GHM",961,"COMPFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CENT-RIDGE",NA,"","","","",NA,"1-10%"," ","INTERIOR","",0,-9999,67.77,-9999,-9999,-9999,-9999,-9999,50.685,-9999,10.34,-9999,-9999,-9999,-9999,-9999,17.99,6.07,-9999,-9999,-9999,42
13322,"GHM",963,"COMPTOOL","LOCALFLINT","FLAKE","","NORMAL",42,-9999," ",NA,1,"","NONE"," "," ","PLAIN","BEVELED",NA,"","","","",NA,"10-40%"," ","NONE","",0,-9999,65.08,-9999,-9999,-9999,-9999,-9999,33.175,-9999,20.12,-9999,-9999,-9999,-9999,-9999,20.635,7.1,-9999,-9999,-9999,46
13324,"GHM",965,"COMPTOOL","LOCALFLINT","","CHOPPER","CORE",61,-9999," ",NA,0,"","NONE"," "," ","","",NA,"","","","UNI-DIRECT",NA,"40-60%"," ","","",0,-9999,85.265,-9999,-9999,-9999,-9999,-9999,71.49,-9999,53.995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,379
13326,"GHM",967,"COMPFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","UNI-DIRECT",NA,"90-99%"," ","INTERIOR","",0,-9999,74.565,-9999,-9999,-9999,-9999,-9999,57.39,-9999,12.015,-9999,-9999,-9999,-9999,-9999,40.41,17.655,-9999,-9999,-9999,98
13328,"GHM",969,"DISTFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","SUB-RADIAL",NA,"0%"," ","EXTERIOR","",0,-9999,36.68,-9999,-9999,-9999,-9999,-9999,27.715,-9999,7.095,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7
13343,"GHM",984,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","PLAIN","",NA,"","","","",NA,"1-10%"," ","EXTERIOR","",0,-9999,36.885,-9999,-9999,-9999,-9999,-9999,25.115,-9999,6.76,-9999,-9999,-9999,-9999,-9999,10.73,1.975,-9999,-9999,-9999,8
13347,"GHM",988,"COMPFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,48.64,-9999,-9999,-9999,-9999,-9999,29.895,-9999,7.87,-9999,-9999,-9999,-9999,-9999,24.55,10.37,-9999,-9999,-9999,17
13348,"GHM",989,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","CONVEX",NA,"","","","",NA,"10-40%"," ","INTERIOR","",0,-9999,47.905,-9999,-9999,-9999,-9999,-9999,50.52,-9999,22.215,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,57
13349,"GHM",990,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONVEX",NA,"","","","",NA,""," ","EXT/INT","",0,-9999,48.01,-9999,-9999,-9999,-9999,-9999,35.375,-9999,9.8,-9999,-9999,-9999,-9999,-9999,35.2,11.825,-9999,-9999,-9999,23
13353,"GHM",994,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",48,-9999," ",NA,0,""," "," "," ","PUNCTIFORM","CONVEX",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,38.125,-9999,-9999,-9999,-9999,-9999,17.93,-9999,8.84,-9999,-9999,-9999,-9999,-9999,5.095,1.405,-9999,-9999,-9999,9
13367,"GHM",1008,"COMPFLAKE","LOCALFLINT","FLAKE","NORMAL","",-9999,-9999," ",NA,0,""," "," "," ","","",NA,"","","","",NA,"10-40%"," ","EXT/INT","",0,-9999,39.91,-9999,-9999,-9999,-9999,-9999,27.335,-9999,8.875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15
13379,"GHM",1020,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","STRAIGHT",NA,"","","","",NA,"40-60%"," ","INTERIOR","",0,-9999,34.195,-9999,-9999,-9999,-9999,-9999,27.24,-9999,7.94,-9999,-9999,-9999,-9999,-9999,7.3,2.8,-9999,-9999,-9999,7
13381,"GHM",1022,"COMPFLAKE","","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","CORTICAL","CORTICAL",NA,"","","","",NA,"100%"," ","","",0,-9999,33.365,-9999,-9999,-9999,-9999,-9999,22.275,-9999,7.155,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7
13383,"GHM",1024,"PROXFLAKE","OTHERFLINT","FLAKE","NORMAL","NORMAL",48,-9999," ",NA,0,""," "," "," ","","",NA,"","","","ORTHO",NA,"10-40%"," ","EXT/INT","",0,-9999,44.38,-9999,-9999,-9999,-9999,-9999,34.005,-9999,9.525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16
13386,"GHM",1027,"COMPFLAKE","","FLAKE","NORMAL","ANGULAR",48,-9999," ",NA,0,""," "," "," ","DIHEDRAL","CONVEX",NA,"","","","",NA,"0%"," ","EXT/INT","",0,-9999,49.82,-9999,-9999,-9999,-9999,-9999,35.035,-9999,13.895,-9999,-9999,-9999,-9999,-9999,11.285,3.905,-9999,-9999,-9999,24
13388,"GHM",1029,"COMPFLAKE","","FLAKE","NORMAL","ANGULAR",48,-9999," ",NA,0,""," "," "," ","FACETED","",NA,"","","","",NA,"10-40%"," ","EXTERIOR","",0,-9999,61.72,-9999,-9999,-9999,-9999,-9999,51.605,-9999,17.525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,85
13392,"GHM",1033,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","ANGULAR",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","CONCAVE",NA,"","","","",NA,"1-10%"," ","EXT/INT","",0,-9999,44.56,-9999,-9999,-9999,-9999,-9999,29.25,-9999,11.625,-9999,-9999,-9999,-9999,-9999,22.29,3.575,-9999,-9999,-9999,16
13393,"GHM",1034,"COMPTOOL","LOCALFLINT","FLAKE","NORMAL","ANGULAR",10,-9999," ",NA,1,"LIGHT","NONE"," "," ","FACETED","",NA,"","","","UNI-DIRECT",NA,"0%"," ","EXTERIOR","",0,-9999,56.66,-9999,-9999,-9999,-9999,-9999,26.825,-9999,12.1,-9999,-9999,-9999,-9999,-9999,25.17,7.03,-9999,-9999,-9999,23
13398,"GHM",1039,"PROXFLAKE","LOCALFLINT","FLAKE","NORMAL","NORMAL",-9999,-9999," ",NA,0,""," "," "," ","PLAIN","SIDE-RIDGE",NA,"","","","BI-DIRECT",NA,"1-10%"," ","EXT/INT","",0,-9999,32.725,-9999,-9999,-9999,-9999,-9999,29.615,-9999,8.025,-9999,-9999,-9999,-9999,-9999,15.065,4.995,-9999,-9999,-9999,10
